ParName   Value   Gradient
log_fdev[2](41)   0.00563713  2.88168e-06
log_fdev[2](42)     0.283315  4.75497e-06
log_fdev[2](43)     -1.55224  3.61059e-07
log_fdev[2](44)     -2.11968 -3.96398e-08
log_fdev[3](1)     -1.11774 -3.80033e-09
log_fdev[3](2)     -1.64294 -1.09968e-07
log_fdev[3](3)     -1.18312  1.25201e-08
log_fdev[3](4)    -0.815053  1.41072e-08
log_fdev[3](5)      -1.3416 -4.79002e-08
log_fdev[3](6)      -1.1869  6.32372e-08
log_fdev[3](7)     -1.40148 -5.86351e-08
log_fdev[3](8)     -1.24135  1.14899e-08
log_fdev[3](9)    -0.296326  8.14902e-08
log_fdev[3](10)     0.199057  2.43133e-07
log_fdev[3](11)     0.557987  2.56532e-07
log_fdev[3](12)     0.552688   1.3121e-07
log_fdev[3](13)     0.230536  7.15452e-08
log_fdev[3](14)      0.23965    1.613e-07
log_fdev[3](15)     0.281239  1.63712e-07
log_fdev[3](16)     0.570247  7.93841e-08
log_fdev[3](17)     0.522294  1.08058e-07
log_fdev[3](18)     0.482886  1.39982e-07
log_fdev[3](19)     0.217294  7.63475e-08
log_fdev[3](20)     0.682622  8.55908e-10
log_fdev[3](21)     0.615351  7.05219e-08
log_fdev[3](22)     0.700068  9.37151e-08
log_fdev[3](23)     0.667397  -6.1383e-08
log_fdev[3](24)      1.08573 -2.11307e-09
log_fdev[3](25)      1.40568  1.23927e-07
log_fdev[3](26)      1.30818  2.48995e-07
log_fdev[3](27)      1.07077 -6.91844e-08
log_fdev[3](28)      1.61735 -1.92102e-07
log_fdev[3](29)      1.57007  -7.2399e-07
log_fdev[3](30)      0.31971  -1.6422e-07
log_fdev[3](31)    0.0685792  1.40649e-07
log_fdev[3](32)    -0.156609 -5.75254e-08
log_fdev[3](33)     0.524224  -6.8554e-08
log_fdev[3](34)     0.734338   1.1139e-07
log_fdev[3](35)     0.348647 -3.80951e-07
log_fdev[3](36)     0.660719 -6.93364e-07
log_fdev[3](37)      2.47226 -9.31605e-06
log_fdev[3](38)      1.98319 -7.84779e-06
log_fdev[3](39)      1.68957 -6.42436e-06
log_fdev[3](40)      2.65833 -2.04083e-05
log_fdev[3](41)     0.772341 -1.67738e-06
log_fdev[3](42)     0.425318  1.02252e-07
log_fdev[3](43)     0.203883 -1.39671e-07
log_fdev[3](44)    -0.164382 -2.49544e-07
log_fdev[3](45)    -0.323106 -1.13792e-07
log_fdev[3](46)    -0.798676 -5.58042e-08
log_fdev[3](47)    -0.569075 -1.77448e-07
log_fdev[3](48)    -0.788996 -3.08062e-07
log_fdev[3](49)     -1.04117 -2.53726e-07
log_fdev[3](50)     -1.33502 -1.15596e-07
log_fdev[3](51)      -1.6281 -9.09462e-08
log_fdev[3](52)     -1.26571  1.34157e-07
log_fdev[3](53)    0.0592979  -6.1932e-07
log_fdev[3](54)    -0.350002 -2.74549e-07
log_fdev[3](55)     -1.75837    -1.76e-07
log_fdev[3](56)     -1.71857  9.85825e-08
log_fdev[3](57)     -1.37387 -1.29967e-08
log_fdev[3](58)    -0.382809 -3.19953e-07
log_fdev[3](59)     0.334319 -1.59123e-07
log_fdev[3](60)    0.0150633 -1.29362e-07
log_fdev[3](61)   -0.0188104  7.86866e-08
log_fdev[3](62)     0.157645  6.28839e-07
log_fdev[3](63)    -0.511708   5.9672e-07
log_fdev[3](64)     -1.27474  1.14195e-07
log_fdev[3](65)    -0.993363  1.21218e-07
log_fdev[3](66)     -1.32494 -8.22056e-08
log_fdev[4](1)      2.21605  3.67725e-07
log_fdev[4](2)      2.51249 -2.14014e-08
log_fdev[4](3)      1.80334 -4.04692e-07
log_fdev[4](4)      1.28037 -5.73559e-07
log_fdev[4](5)      1.02499 -4.72546e-07
log_fdev[4](6)     0.795412 -6.98765e-07
log_fdev[4](7)      1.43563 -2.56532e-06
log_fdev[4](8)     0.948473 -2.42523e-06
log_fdev[4](9)     0.483515 -1.66516e-06
log_fdev[4](10)     -0.67311 -3.82385e-07
log_fdev[4](11)    -0.218368 -6.58518e-07
log_fdev[4](12)    -0.143481 -5.13773e-07
log_fdev[4](13)     -0.52792 -4.27399e-07
log_fdev[4](14)    -0.128686 -1.05794e-06
log_fdev[4](15)    -0.305551 -1.39732e-06
log_fdev[4](16)    -0.782913 -1.16069e-06
log_fdev[4](17)    -0.534122 -2.64283e-06
log_fdev[4](18)    -0.221781 -5.50785e-06
log_fdev[4](19)     0.742466 -1.68919e-05
log_fdev[4](20)     0.938649 -2.03233e-05
log_fdev[4](21)     0.669231 -1.52941e-05
log_fdev[4](22)      1.02849 -1.94704e-05
log_fdev[4](23)     0.900622 -1.62122e-05
log_fdev[4](24)      1.12801 -1.11598e-05
log_fdev[4](25)     0.935683 -1.89391e-06
log_fdev[4](26)     0.758614 -2.24024e-06
log_fdev[4](27)     0.395977 -2.08687e-06
log_fdev[4](28)     0.508362 -3.47556e-06
log_fdev[4](29)     0.871667 -7.49667e-06
log_fdev[4](30)     0.307418 -5.99623e-06
log_fdev[4](31)    -0.316332 -4.27926e-06
log_fdev[4](32)   -0.0373417 -7.80943e-06
log_fdev[4](33)    -0.250058 -6.45063e-06
log_fdev[4](34)    -0.224971 -5.68948e-06
log_fdev[4](35)    -0.328581 -3.71377e-06
log_fdev[4](36)    -0.600677 -2.39035e-06
log_fdev[4](37)    -0.882227 -1.13078e-06
log_fdev[4](38)     -1.22436 -2.90276e-07
log_fdev[4](39)      -1.2487 -4.58136e-07
log_fdev[4](40)     -1.50547 -3.99044e-07
log_fdev[4](41)    -0.827465 -4.70854e-07
log_fdev[4](42)    -0.662549 -6.44964e-07
log_fdev[4](43)    -0.737497 -5.18778e-07
log_fdev[4](44)    -0.728266  1.86595e-07
log_fdev[4](45)     -1.14876  3.16987e-07
log_fdev[4](46)    -0.910602  1.44119e-06
log_fdev[4](47)    -0.983378  1.64681e-06
log_fdev[4](48)     -1.13915  1.02339e-06
log_fdev[4](49)     -1.03208   3.9347e-07
log_fdev[4](50)     -1.48095 -1.11932e-07
log_fdev[4](51)     -1.88011 -1.14517e-07
log_foff[1]     -1.35833  4.64365e-08
log_foff[2]     -1.53829  8.95351e-07
log_foff[3]    -0.620602  5.39783e-07
log_foff[4]     -6.40234   1.2746e-08
log_fdov[1](1)     0.534931  8.06631e-08
log_fdov[1](2)     0.323064  1.03946e-07
log_fdov[1](3)     0.547514 -8.80374e-08
log_fdov[1](4)      1.23911  4.55948e-08
log_fdov[1](5)      2.18157  3.14209e-08
log_fdov[1](6)     0.385144   5.3206e-08
log_fdov[1](7)     0.146412 -1.09186e-08
log_fdov[1](8)     0.996496  2.38003e-08
log_fdov[1](9)    0.0751775 -1.11389e-07
log_fdov[1](10)    -0.635534  5.63861e-08
log_fdov[1](11)    -0.482914   3.1446e-08
log_fdov[1](12)    -0.530286 -7.17025e-08
log_fdov[1](13)     -1.66917  1.98335e-08
log_fdov[1](14)      -1.7772  1.14652e-10
log_fdov[1](15)   -0.0615463  7.57084e-08
log_fdov[1](16)   -0.0477072  1.40571e-07
log_fdov[1](17)     0.387395 -6.82093e-09
log_fdov[1](18)    -0.191273  7.70017e-08
log_fdov[1](19)    -0.677167 -3.33571e-08
log_fdov[1](20)    -0.667615 -8.55129e-08
log_fdov[2](1)   -0.0336578   2.2635e-07
log_fdov[2](2)   -0.0141618  1.54958e-07
log_fdov[2](3)   0.00916024  1.11402e-07
log_fdov[2](4)   0.00510259  3.42337e-08
log_fdov[2](5)   -0.0199927  8.46809e-08
log_fdov[2](6)   -0.0439427 -2.33506e-08
log_fdov[2](7) -0.000844088  1.01569e-07
log_fdov[2](8)    0.0290854  1.07103e-07
log_fdov[2](9)    0.0426877  6.42695e-08
log_fdov[2](10)    0.0638076 -1.15866e-07
log_fdov[2](11)    0.0634016   2.3731e-07
log_fdov[2](12)    0.0917838  2.89581e-07
log_fdov[2](13)    -0.787182   2.1225e-07
log_fdov[2](14)    -0.692398  2.62045e-07
log_fdov[2](15)     0.402339  1.58607e-07
log_fdov[2](16)      1.10729   1.9005e-07
log_fdov[2](17)       1.2102  1.19801e-07
log_fdov[2](18)      1.15241  2.54647e-07
log_fdov[2](19)     0.704812  3.09804e-08
log_fdov[2](20)     0.554427  1.74751e-07
log_fdov[2](21)      1.34412  3.16979e-07
log_fdov[2](22)      0.44898  1.39423e-08
log_fdov[2](23)    -0.132915   1.9068e-07
log_fdov[2](24)     0.109665  6.13403e-08
log_fdov[2](25)     0.413956  5.48328e-08
log_fdov[2](26)      0.28148 -2.84303e-07
log_fdov[2](27)      1.65358  1.58898e-07
log_fdov[2](28)     -0.54765  1.23911e-07
log_fdov[2](29)     0.412265  2.45129e-07
log_fdov[2](30)    -0.162284  1.50603e-07
log_fdov[2](31)    -0.280365  2.16337e-07
log_fdov[2](32)    -0.615886   6.2552e-08
log_fdov[2](33)    -0.550491 -5.32609e-08
log_fdov[2](34)    -0.700925 -8.49316e-08
log_fdov[2](35)    -0.595071  8.94796e-09
log_fdov[2](36)    -0.720054 -1.27356e-08
log_fdov[2](37)    -0.951901 -7.72214e-08
log_fdov[2](38)     -1.13953  1.25776e-07
log_fdov[2](39)    -0.866142 -3.95066e-08
log_fdov[2](40)    -0.424546  1.71871e-07
log_fdov[2](41)    -0.323801 -5.59584e-08
log_fdov[2](42)    -0.240398  5.42964e-08
log_fdov[2](43)    -0.158029  5.40125e-08
log_fdov[2](44)   -0.0984024 -2.75328e-08
log_fdov[3](1)   -0.0831971  1.29976e-08
log_fdov[3](2)    -0.118807 -5.01552e-09
log_fdov[3](3)   -0.0876258 -6.70586e-08
log_fdov[3](4)   -0.0626615  3.50411e-08
log_fdov[3](5)   -0.0983641 -1.22038e-08
log_fdov[3](6)    -0.087865  1.05182e-08
log_fdov[3](7)    -0.102411  9.26739e-08
log_fdov[3](8)   -0.0915377   4.4167e-08
log_fdov[3](9)   -0.0273563  6.87591e-08
log_fdov[3](10)   0.00641236  9.90066e-08
log_fdov[3](11)    0.0310521  8.71945e-08
log_fdov[3](12)    0.0309021  1.00565e-08
log_fdov[3](13)   0.00913898  5.21942e-09
log_fdov[3](14)    0.0102961  4.21374e-08
log_fdov[3](15)    0.0136307  2.15673e-08
log_fdov[3](16)    0.0341859 -8.55347e-09
log_fdov[3](17)     0.030772  1.01529e-07
log_fdov[3](18)    0.0277979  1.27489e-07
log_fdov[3](19)   0.00922385 -3.74632e-08
log_fdov[3](20)    0.0423282 -2.79677e-08
log_fdov[3](21)    0.0384097  1.05282e-07
log_fdov[3](22)    0.0455541  1.28173e-08
log_fdov[3](23)    0.0411863 -9.08093e-08
log_fdov[3](24)    0.0686298   4.3091e-08
log_fdov[3](25)    0.0878253  5.20238e-08
log_fdov[3](26)    0.0807105  1.03014e-07
log_fdov[3](27)    0.0658117 -5.39311e-08
log_fdov[3](28)     0.103689 -1.18081e-07
log_fdov[3](29)    0.0959512  1.39039e-07
log_fdov[3](30)    0.0128831   8.2257e-09
log_fdov[3](31)  -0.00324805  1.01085e-07
log_fdov[3](32)   -0.0174242  1.34566e-07
log_fdov[3](33)    0.0308721  8.05483e-08
log_fdov[3](34)    0.0482173  1.79028e-07
log_fdov[3](35)    0.0228079 -5.60498e-08
log_fdov[3](36)    0.0493763  5.05402e-08
log_fdov[3](37)    -0.399151 -1.24247e-06
log_fdov[3](38)    -0.238758 -8.21537e-07
log_fdov[3](39)    -0.238027 -4.73917e-07
log_fdov[3](40)     0.785857 -2.30466e-06
log_fdov[3](41)   -0.0874172 -6.85544e-08
log_fdov[3](42)   -0.0440791  2.15603e-09
log_fdov[3](43)   0.00410087 -7.42193e-08
log_fdov[3](44)     0.110437 -9.36578e-08
log_fdov[3](45)    0.0411924 -1.08492e-07
log_fdov[3](46)    0.0365095 -9.18934e-08
log_fdov[3](47)    0.0622253 -3.62436e-08
log_fdov[3](48)    0.0952871 -7.01019e-08
log_fdov[3](49)    0.0841127 -8.05156e-08
log_fdov[3](50)      0.02678 -5.71879e-08
log_fdov[3](51)    0.0956327 -9.23848e-08
log_fdov[3](52)    0.0349407 -5.82519e-08
log_fdov[3](53)   -0.0725993  5.32802e-08
log_fdov[3](54)   -0.0915344 -6.99893e-08
log_fdov[3](55)  -0.00726701 -5.09495e-08
log_fdov[3](56)   -0.0977442 -3.16935e-08
log_fdov[3](57)    0.0879711 -8.50963e-08
log_fdov[3](58)   -0.0319432 -1.04776e-07
log_fdov[3](59)    -0.143035 -3.05487e-08
log_fdov[3](60)     0.136461 -1.32056e-07
log_fdov[3](61)    0.0814521 -3.03544e-08
log_fdov[3](62)   -0.0721986 -4.11217e-08
log_fdov[3](63)    -0.117534 -4.64658e-08
log_fdov[3](64)    -0.111694 -2.13193e-08
log_fdov[3](65)   -0.0975795  -3.7635e-08
log_fdov[3](66)   -0.0895646 -6.02144e-08
log_fdov[4](1)            0            0
rec_dev_est(1974)    -0.753078   3.4482e-05
rec_dev_est(1975)     0.448507  0.000198828
rec_dev_est(1976)     -0.59861  5.58281e-05
rec_dev_est(1977)     -1.35578  1.64595e-05
rec_dev_est(1978)     -1.77755  1.18789e-05
rec_dev_est(1979)     -1.80831  1.07508e-05
rec_dev_est(1980)     -1.33296  2.25277e-05
rec_dev_est(1981)    -0.831119  4.91814e-05
rec_dev_est(1982)     0.146536  0.000180268
rec_dev_est(1983)    -0.195579  0.000234417
rec_dev_est(1984)    -0.134838   0.00042076
rec_dev_est(1985)    0.0431045  0.000708865
rec_dev_est(1986)    -0.195085  0.000688672
rec_dev_est(1987)    -0.711996  0.000503257
rec_dev_est(1988)     -1.38429   0.00029709
rec_dev_est(1989)     -2.05577   0.00016235
rec_dev_est(1990)     -2.16427  9.27754e-05
rec_dev_est(1991)     -2.10165  3.40839e-05
rec_dev_est(1992)     -2.00327  2.58217e-05
rec_dev_est(1993)     -1.76873  4.44433e-05
rec_dev_est(1994)     -1.40563  8.75231e-05
rec_dev_est(1995)     -1.55657  9.93352e-05
rec_dev_est(1996)    -0.962862  0.000242252
rec_dev_est(1997)     -1.50622  0.000180003
rec_dev_est(1998)    -0.416449  0.000664767
rec_dev_est(1999)     -1.09476  0.000327318
rec_dev_est(2000)    -0.138311  0.000663482
rec_dev_est(2001)    -0.933617  0.000200289
rec_dev_est(2002)   -0.0826162    0.0003321
rec_dev_est(2003)    -0.833698   9.8602e-05
rec_dev_est(2004)      -1.7223  2.58534e-05
rec_dev_est(2005)     -1.82573  2.54334e-05
rec_dev_est(2006)     -1.57831  3.71947e-05
rec_dev_est(2007)    -0.857309  7.11485e-05
rec_dev_est(2008)    0.0800262  0.000150352
rec_dev_est(2009)    -0.997901  2.63945e-05
rec_dev_est(2010)     -1.79459 -1.99552e-05
rec_dev_est(2011)     -2.48871 -3.57251e-05
rec_dev_est(2012)     -2.02992  -0.00011174
rec_dev_est(2013)     -2.39804 -9.98166e-05
rec_dev_est(2014)     -2.37733  -9.8747e-05
rec_dev_est(2015)     -1.74593 -0.000114781
rec_dev_est(2016)    -0.261507  -0.00026607
rec_dev_est(2017)    -0.897184  -4.5031e-05
rec_dev_est(2018)    -0.600677 -5.88847e-06
rec_dev_est(2019)     -1.27209 -3.98004e-07
rec_dev_est(2020)     0.154034  4.05574e-07
rec_dev_est(2021)     0.661453  7.15575e-07
rec_dev_est(2022)     0.445467   1.4919e-07
rec_dev_est(2023)    -0.544838 -1.96034e-07
survey_q[1]          1.1 -7.57746e-08
survey_q[2]     0.777785 -2.38103e-06
