ParName   Value   Gradient
rec_dev_est(1994)     -1.96901  4.35018e-06
rec_dev_est(1995)     -2.26396  4.78587e-06
rec_dev_est(1996)      -1.3664  1.45903e-05
rec_dev_est(1997)      -2.1503  8.99648e-06
rec_dev_est(1998)    -0.806889  4.18962e-05
rec_dev_est(1999)     -1.70411  1.60052e-05
rec_dev_est(2000)    -0.509918   6.0155e-05
rec_dev_est(2001)     -1.52047  1.94746e-05
rec_dev_est(2002)    -0.483443  2.74876e-05
rec_dev_est(2003)     -1.17504 -1.54301e-05
rec_dev_est(2004)     -2.29075  -1.2616e-05
rec_dev_est(2005)      -2.3783 -1.48901e-05
rec_dev_est(2006)     -2.05582 -2.50249e-05
rec_dev_est(2007)     -1.14941 -5.66589e-05
rec_dev_est(2008)    -0.280655 -9.79011e-05
rec_dev_est(2009)     -1.46318 -2.79049e-05
rec_dev_est(2010)     -2.18784  -1.7988e-05
rec_dev_est(2011)     -3.19945 -7.87815e-06
rec_dev_est(2012)     -2.36643  -1.7899e-05
rec_dev_est(2013)      -2.9163 -7.94753e-06
rec_dev_est(2014)     -2.86718 -3.95383e-06
rec_dev_est(2015)     -2.12885  -1.1208e-06
rec_dev_est(2016)     -0.65035  5.13068e-06
rec_dev_est(2017)     -1.32405  3.83756e-07
rec_dev_est(2018)    -0.920954 -3.19667e-09
rec_dev_est(2019)     -2.26285  1.88062e-08
rec_dev_est(2020)    -0.122005  1.23429e-07
rec_dev_est(2021)     0.329614   9.3854e-08
rec_dev_est(2022)     0.220354  8.59279e-08
rec_dev_est(2023)    -0.925677  -6.0339e-09
survey_q[1]     0.223974  5.52659e-08
survey_q[2]          0.8 -6.02053e-10
survey_q[3]          1.1  4.31684e-08
survey_q[4]     0.281064 -2.55571e-09
par_devs[1]   -0.0379371  0.000963208
par_devs[2]   -0.0423068   0.00142644
par_devs[3]   -0.0423765 -0.000460876
par_devs[4]   -0.0298496   -0.0001152
par_devs[5]  -0.00615464  -0.00500346
par_devs[6]    0.0046919   0.00219587
par_devs[7]            0            0
par_devs[8]            0            0
par_devs[9]            0            0
par_devs[10]            0            0
par_devs[11]            0            0
par_devs[12]            0            0
par_devs[13]            0            0
par_devs[14]            0            0
par_devs[15]            0            0
par_devs[16]            0            0
par_devs[17]            0            0
par_devs[18]            0            0
par_devs[19]            0            0
par_devs[20]            0            0
