ParName   Value   Gradient
log_fdev[2](1)    -0.409453  2.33425e-06
log_fdev[2](2)    -0.125621   1.8574e-05
log_fdev[2](3)     0.443444  3.47126e-05
log_fdev[2](4)     0.555468  4.28789e-05
log_fdev[2](5)    0.0500294  2.30312e-05
log_fdev[2](6)    -0.470244  9.09523e-06
log_fdev[2](7)     0.313918   9.8276e-06
log_fdev[2](8)     0.692234   5.9165e-06
log_fdev[2](9)     0.817674  7.43973e-06
log_fdev[2](10)      1.01276  6.80571e-06
log_fdev[2](11)     0.877172  3.04403e-06
log_fdev[2](12)      1.13375  4.51532e-06
log_fdev[2](13)       1.1886  8.77552e-06
log_fdev[2](14)      1.45041  5.31944e-06
log_fdev[2](15)     0.544684  4.08684e-06
log_fdev[2](16)      1.04672 -1.24567e-05
log_fdev[2](17)     0.483615 -2.42139e-05
log_fdev[2](18)     0.344413 -3.59417e-05
log_fdev[2](19)      1.24868 -3.73325e-05
log_fdev[2](20)      1.37561  7.54889e-06
log_fdev[2](21)     0.256007 -7.41925e-07
log_fdev[2](22)     -1.41043  3.85894e-06
log_fdev[2](23)    -0.674772  9.13404e-08
log_fdev[2](24)    -0.281239  5.17959e-06
log_fdev[2](25)     -1.62641  1.40314e-06
log_fdev[2](26)     -2.77198  1.72945e-06
log_fdev[2](27)     -2.25884  9.49482e-06
log_fdev[2](28)    -0.337924  3.28648e-05
log_fdev[2](29)    -0.286093  4.28605e-05
log_fdev[2](30)    -0.340519  4.58945e-05
log_fdev[2](31)      -1.0803   1.6461e-05
log_fdev[2](32)    -0.782461  1.01437e-05
log_fdev[2](33)    -0.759055  4.06837e-07
log_fdev[2](34)     0.251015   8.9362e-06
log_fdev[2](35)     0.236248  1.89355e-05
log_fdev[2](36)     0.072137   2.0509e-05
log_fdev[2](37)     0.829806  3.97808e-05
log_fdev[2](38)     0.589399  2.96427e-05
log_fdev[2](39)     0.428174   2.3605e-05
log_fdev[2](40)    -0.221472  7.29609e-06
log_fdev[2](41)    -0.208699 -6.79744e-07
log_fdev[2](42)     0.101877 -1.39782e-05
log_fdev[2](43)    -0.875456  4.09354e-07
log_fdev[2](44)     -1.42288  7.51661e-06
log_fdev[3](1)     -1.20644 -1.73656e-06
log_fdev[3](2)     -1.77004  -5.8441e-06
log_fdev[3](3)      -1.2766 -5.11543e-06
log_fdev[3](4)    -0.881621  -5.0125e-06
log_fdev[3](5)     -1.44667  -6.0079e-06
log_fdev[3](6)     -1.28066 -5.82971e-06
log_fdev[3](7)     -1.51093 -5.91485e-06
log_fdev[3](8)      -1.3391 -2.01248e-06
log_fdev[3](9)    -0.324983 -9.63359e-06
log_fdev[3](10)     0.206583  -1.4196e-06
log_fdev[3](11)     0.591676 -1.73951e-06
log_fdev[3](12)     0.585926 -4.64606e-06
log_fdev[3](13)     0.240377 -1.02217e-06
log_fdev[3](14)     0.250423 -1.19339e-05
log_fdev[3](15)     0.295341  2.18174e-06
log_fdev[3](16)     0.603026  -6.8582e-06
log_fdev[3](17)     0.548763 -9.94804e-06
log_fdev[3](18)     0.507249 -1.16987e-05
log_fdev[3](19)     0.224547  -8.9399e-06
log_fdev[3](20)     0.724814 -1.14414e-05
log_fdev[3](21)     0.652794 -6.14452e-06
log_fdev[3](22)     0.742881  1.85321e-06
log_fdev[3](23)     0.697674  -5.9709e-06
log_fdev[3](24)      1.11665 -4.05262e-06
log_fdev[3](25)      1.45067 -4.51886e-06
log_fdev[3](26)      1.36978 -2.34214e-06
log_fdev[3](27)      1.13044 -1.30742e-06
log_fdev[3](28)      1.72427  6.81621e-06
log_fdev[3](29)      1.69422  1.77994e-05
log_fdev[3](30)     0.348339  7.91478e-06
log_fdev[3](31)     0.082767 -2.79956e-06
log_fdev[3](32)    -0.166406   2.0262e-06
log_fdev[3](33)     0.570834  8.55392e-07
log_fdev[3](34)     0.802451 -2.66427e-06
log_fdev[3](35)     0.382332 -6.19168e-06
log_fdev[3](36)     0.716598  -6.6225e-06
log_fdev[3](37)      2.49216  8.54796e-06
log_fdev[3](38)      2.12913  1.07997e-05
log_fdev[3](39)      2.14451  7.36634e-06
log_fdev[3](40)      3.39819 -9.25673e-07
log_fdev[3](41)     0.886463 -5.88339e-06
log_fdev[3](42)     0.414073  1.15052e-05
log_fdev[3](43)    0.0656871  7.26427e-06
log_fdev[3](44)    -0.439805  3.61852e-06
log_fdev[3](45)    -0.719132  1.06543e-05
log_fdev[3](46)     -1.37057  6.92213e-06
log_fdev[3](47)     -1.21387  1.04875e-05
log_fdev[3](48)     -1.51707  1.03374e-05
log_fdev[3](49)     -1.83709  5.60232e-06
log_fdev[3](50)     -2.24698  1.08275e-05
log_fdev[3](51)      -2.8408   5.9552e-06
log_fdev[3](52)      -2.3345  1.24552e-05
log_fdev[3](53)    -0.994148  1.70989e-05
log_fdev[3](54)     -1.65003  6.43688e-06
log_fdev[3](55)     -3.40794  5.34273e-06
log_fdev[3](56)      5.79773  0.000393151
log_fdev[3](57)     -1.16957  7.70551e-06
log_fdev[3](58)    -0.557505  1.05747e-05
log_fdev[3](59)    -0.140711  4.78795e-06
log_fdev[3](60)    -0.684773  9.44535e-06
log_fdev[3](61)    -0.825051  8.15059e-06
log_fdev[3](62)       -0.675  9.96809e-06
log_fdev[3](63)     -1.36984  9.11328e-06
log_fdev[3](64)     -2.63917   7.8922e-06
log_fdev[3](65)      7.21682  -0.00064349
log_fdev[3](66)     -2.96918   6.4197e-06
log_fdev[4](1)      2.21811 -1.72014e-05
log_fdev[4](2)      2.17132 -9.06256e-06
log_fdev[4](3)      1.04608  3.85881e-07
log_fdev[4](4)     0.419943 -4.72051e-06
log_fdev[4](5)      0.26048 -3.91794e-06
log_fdev[4](6)     0.192478  6.13197e-06
log_fdev[4](7)      1.04269  7.07437e-05
log_fdev[4](8)     0.994495  5.66483e-05
log_fdev[4](9)     0.721226  5.86067e-05
log_fdev[4](10)    -0.568689   1.0216e-05
log_fdev[4](11)     -0.10692  1.39304e-05
log_fdev[4](12)   0.00844866  7.44423e-06
log_fdev[4](13)    -0.362425  1.91463e-06
log_fdev[4](14)     0.106582  9.67147e-07
log_fdev[4](15)     -0.13894  3.39657e-07
log_fdev[4](16)    -0.768435 -3.57917e-06
log_fdev[4](17)    -0.570722  4.08791e-06
log_fdev[4](18)    -0.208851 -1.81615e-06
log_fdev[4](19)     0.859312 -3.41781e-06
log_fdev[4](20)      1.21653  2.04402e-06
log_fdev[4](21)      1.07671 -1.69783e-05
log_fdev[4](22)      1.53026  -8.1123e-05
log_fdev[4](23)      1.33399 -0.000108858
log_fdev[4](24)      1.69815 -8.51719e-05
log_fdev[4](25)       1.4738  7.79477e-06
log_fdev[4](26)      1.21965  3.29597e-06
log_fdev[4](27)      0.75908   5.3926e-06
log_fdev[4](28)     0.807811  1.34985e-05
log_fdev[4](29)      1.15444  2.73648e-05
log_fdev[4](30)     0.481738  2.02891e-05
log_fdev[4](31)    -0.251265  1.78677e-05
log_fdev[4](32)   0.00256902  3.65524e-05
log_fdev[4](33)    -0.338605  3.90815e-05
log_fdev[4](34)    -0.416114  4.45966e-05
log_fdev[4](35)    -0.677826  4.12524e-05
log_fdev[4](36)      -1.0909  1.96562e-05
log_fdev[4](37)     -1.47735  1.32002e-06
log_fdev[4](38)     -1.86745 -2.22695e-06
log_fdev[4](39)      -1.3785  1.01903e-06
log_fdev[4](40)      -1.4481  1.91787e-06
log_fdev[4](41)    -0.945103  7.80949e-06
log_fdev[4](42)    -0.881284  4.96959e-06
log_fdev[4](43)    -0.986373  6.90899e-06
log_fdev[4](44)    -0.977218  7.12636e-06
log_fdev[4](45)     -1.42748  2.68529e-06
log_fdev[4](46)     -1.12975  3.06373e-07
log_fdev[4](47)     -1.14638 -8.54105e-06
log_fdev[4](48)    -0.487763 -7.80906e-06
log_fdev[4](49)    -0.309418 -1.01921e-06
log_fdev[4](50)     -1.05408  -4.3678e-06
log_fdev[4](51)     -1.77996 -3.85144e-07
log_foff[1]     -2.19932  8.21207e-06
log_foff[2]     -2.17234 -3.37981e-07
log_foff[3]     -1.99614 -1.53149e-07
log_foff[4]         -0.5  1.22775e-06
log_fdov[1](1)     0.236914  9.02657e-07
log_fdov[1](2)    -0.315152  2.89671e-06
log_fdov[1](3)    -0.382145  2.30864e-06
log_fdov[1](4)     0.464162  2.50276e-06
log_fdov[1](5)      1.71515  2.49753e-06
log_fdov[1](6)     0.492771  1.27104e-06
log_fdov[1](7)      0.71934  6.23068e-07
log_fdov[1](8)      1.47348 -1.27531e-06
log_fdov[1](9)     0.445625   1.4556e-06
log_fdov[1](10)       0.6466  4.19174e-07
log_fdov[1](11)      1.58865  4.14722e-07
log_fdov[1](12)    -0.957778  8.88306e-07
log_fdov[1](13)     -1.12857  3.73069e-06
log_fdov[1](14)     -1.04175  4.56716e-06
log_fdov[1](15)      0.61381  2.53482e-06
log_fdov[1](16)     0.564933  3.77415e-06
log_fdov[1](17)    -0.955688  2.09883e-06
log_fdov[1](18)     -1.88469  1.99066e-07
log_fdov[1](19)     -1.32408  1.97809e-06
log_fdov[1](20)     -1.12475  5.63561e-07
log_fdov[2](1)    0.0178712  3.20798e-07
log_fdov[2](2)    0.0243087 -8.71034e-07
log_fdov[2](3)  -0.00808452 -1.95743e-06
log_fdov[2](4)   -0.0473452   4.7065e-07
log_fdov[2](5)   -0.0332603 -1.13989e-06
log_fdov[2](6)   -0.0165826  -2.0566e-06
log_fdov[2](7)   -0.0431975 -1.55899e-06
log_fdov[2](8)    -0.039397 -5.34116e-07
log_fdov[2](9)    -0.038771 -1.63429e-06
log_fdov[2](10)   -0.0432853 -4.49676e-07
log_fdov[2](11)   -0.0213368 -7.14763e-08
log_fdov[2](12)    0.0416314  1.73678e-06
log_fdov[2](13)     -1.01406 -4.11135e-07
log_fdov[2](14)     -1.00316 -1.73332e-06
log_fdov[2](15)      0.13288  -4.3301e-06
log_fdov[2](16)     0.766118 -2.19926e-07
log_fdov[2](17)     0.902598  -3.2871e-07
log_fdov[2](18)     0.923378 -1.85444e-07
log_fdov[2](19)     0.744055 -2.92368e-06
log_fdov[2](20)     0.789947 -1.81325e-06
log_fdov[2](21)      1.75703 -1.50043e-06
log_fdov[2](22)      1.32146 -1.29975e-06
log_fdov[2](23)    -0.225003 -1.59488e-06
log_fdov[2](24)     0.394288   8.3906e-08
log_fdov[2](25)      1.17852 -1.39951e-06
log_fdov[2](26)      1.43144 -1.45661e-06
log_fdov[2](27)      2.40253 -4.17394e-07
log_fdov[2](28)    -0.690112 -1.22327e-06
log_fdov[2](29)     0.697418 -5.26515e-06
log_fdov[2](30)     0.020881 -5.32169e-06
log_fdov[2](31)     0.612783 -1.39003e-06
log_fdov[2](32)    0.0378776   -2.856e-07
log_fdov[2](33)    -0.456486  -1.5577e-06
log_fdov[2](34)     -1.03902  -1.0406e-06
log_fdov[2](35)     -1.48945 -1.40493e-06
log_fdov[2](36)     -1.26427 -1.90562e-06
log_fdov[2](37)    -0.514654   -2.504e-06
log_fdov[2](38)     -1.20195  -2.1711e-06
log_fdov[2](39)    -0.899029 -2.74637e-06
log_fdov[2](40)    -0.899751  -1.7713e-06
log_fdov[2](41)    -0.386059 -1.86746e-06
log_fdov[2](42)    0.0905834 -1.41874e-06
log_fdov[2](43)     -1.91592 -1.87627e-06
log_fdov[2](44)    -0.997401 -1.67953e-06
log_fdov[3](1)  -0.00208827 -6.13039e-06
log_fdov[3](2)   -0.0020875 -2.09679e-06
log_fdov[3](3)  -0.00208363  1.09622e-06
log_fdov[3](4)  -0.00207425 -7.14064e-06
log_fdov[3](5)  -0.00207493  2.09847e-06
log_fdov[3](6)  -0.00206424  1.18715e-06
log_fdov[3](7)  -0.00206056  1.50089e-06
log_fdov[3](8)  -0.00204193 -3.52237e-06
log_fdov[3](9)  -0.00191146  -1.8068e-06
log_fdov[3](10)  -0.00167703  2.98994e-06
log_fdov[3](11)  -0.00126646 -2.04662e-06
log_fdov[3](12) -0.000977409  2.28215e-07
log_fdov[3](13)  -0.00104985 -4.66458e-06
log_fdov[3](14) -0.000733446 -6.12583e-06
log_fdov[3](15) -0.000461561  8.68817e-06
log_fdov[3](16)   0.00304669 -7.63693e-06
log_fdov[3](17)   0.00570623 -2.50215e-06
log_fdov[3](18)   0.00463731  5.05948e-07
log_fdov[3](19)   0.00172763 -4.04079e-06
log_fdov[3](20)   0.00265536   7.0538e-06
log_fdov[3](21)   0.00332295 -7.71351e-07
log_fdov[3](22)   0.00614045 -1.81278e-06
log_fdov[3](23)    0.0148647 -5.25408e-06
log_fdov[3](24)     0.045798  6.25753e-07
log_fdov[3](25)     0.055022 -2.73571e-06
log_fdov[3](26)    0.0288793 -3.98061e-06
log_fdov[3](27)    0.0123319 -4.91901e-06
log_fdov[3](28)   0.00859589 -1.98299e-06
log_fdov[3](29)   -0.0172576 -2.24832e-06
log_fdov[3](30)   -0.0143059  7.80277e-07
log_fdov[3](31)   -0.0177358  -2.8893e-06
log_fdov[3](32)  -0.00960064 -5.43439e-06
log_fdov[3](33)   -0.0140021 -1.55752e-06
log_fdov[3](34)   -0.0171648 -2.18865e-06
log_fdov[3](35)  -0.00991697 -5.52987e-06
log_fdov[3](36)  -0.00265196 -7.63699e-06
log_fdov[3](37)     -1.81951  6.81016e-06
log_fdov[3](38)     -1.86153  1.05982e-05
log_fdov[3](39)     -2.24812  5.44478e-06
log_fdov[3](40)     -1.35181  1.21015e-05
log_fdov[3](41)      6.57358   6.8343e-06
log_fdov[3](42)    -0.321953  8.34921e-06
log_fdov[3](43)   -0.0893626  8.08589e-06
log_fdov[3](44)     0.561691   8.1729e-06
log_fdov[3](45)     0.205537  8.54106e-06
log_fdov[3](46)     0.331157  8.35309e-06
log_fdov[3](47)     0.396921   8.3395e-06
log_fdov[3](48)     0.654672  8.72121e-06
log_fdov[3](49)     0.649598  7.96989e-06
log_fdov[3](50)     0.365312  8.49868e-06
log_fdov[3](51)      1.04482    7.718e-06
log_fdov[3](52)     0.273116  8.47976e-06
log_fdov[3](53)           10 -1.22541e-06
log_fdov[3](54)     0.591463  8.43179e-06
log_fdov[3](55)      1.20891   8.0248e-06
log_fdov[3](56)     -9.83033  1.87489e-06
log_fdov[3](57)     -0.29412  8.29357e-06
log_fdov[3](58)     -1.13785  8.16365e-06
log_fdov[3](59)      8.73546  1.85074e-06
log_fdov[3](60)     0.984066  8.40384e-06
log_fdov[3](61)      0.46795  8.06455e-06
log_fdov[3](62)    -0.586119  8.51335e-06
log_fdov[3](63)     -1.76713  8.24195e-06
log_fdov[3](64)     -1.59898  8.26975e-06
log_fdov[3](65)          -10  2.04811e-06
log_fdov[3](66)    -0.237542  8.30943e-06
log_fdov[4](1)            0            0
rec_dev_est(1948)   0.00603185  8.67897e-07
rec_dev_est(1949)   0.00789582  3.63271e-06
rec_dev_est(1950)    0.0103516  2.88741e-06
rec_dev_est(1951)     0.013576  4.84836e-06
rec_dev_est(1952)    0.0178126  4.41941e-06
rec_dev_est(1953)    0.0234031  7.83606e-06
rec_dev_est(1954)    0.0308422  7.87557e-06
rec_dev_est(1955)    0.0409502  8.84202e-06
rec_dev_est(1956)    0.0550377  1.36964e-05
rec_dev_est(1957)    0.0750967    1.923e-05
rec_dev_est(1958)     0.103296  2.41036e-05
rec_dev_est(1959)     0.141135  4.15798e-05
rec_dev_est(1960)     0.183765  6.16339e-05
rec_dev_est(1961)     0.207285  8.14956e-05
rec_dev_est(1962)      2.61054    0.0011902
rec_dev_est(1963)     0.307212  0.000167355
rec_dev_est(1964)     0.391272  0.000281889
rec_dev_est(1965)     0.457311  0.000379963
rec_dev_est(1966)     0.502592  0.000288344
rec_dev_est(1967)        1.319  0.000145615
rec_dev_est(1968)     0.744038  1.73903e-05
rec_dev_est(1969)      2.67151  9.85689e-05
rec_dev_est(1970)     0.131031  1.10181e-05
rec_dev_est(1971)     0.746406  1.71198e-05
rec_dev_est(1972)     0.447821 -8.96891e-05
rec_dev_est(1973)      1.14441  -0.00116606
rec_dev_est(1974)     0.850795  -0.00212435
rec_dev_est(1975)     0.480122   -0.0016202
rec_dev_est(1976)     0.504746  -0.00128306
rec_dev_est(1977)    -0.850378 -0.000204648
rec_dev_est(1978)     -1.32348 -5.85492e-05
rec_dev_est(1979)     -1.43797 -2.48126e-05
rec_dev_est(1980)     -1.02886 -4.21988e-05
rec_dev_est(1981)    -0.310947 -6.63021e-05
rec_dev_est(1982)     0.686386  -5.9029e-05
rec_dev_est(1983)     0.708323 -2.76501e-05
rec_dev_est(1984)      0.92777 -2.90859e-05
rec_dev_est(1985)      0.97983 -4.36068e-05
rec_dev_est(1986)     0.857265 -7.66788e-06
rec_dev_est(1987)      0.20742  0.000259189
rec_dev_est(1988)    -0.385542  0.000653498
rec_dev_est(1989)    -0.647359  0.000904613
rec_dev_est(1990)     -1.36278  0.000302157
rec_dev_est(1991)      -1.4749 -3.03917e-06
rec_dev_est(1992)     -1.43703 -3.11144e-05
rec_dev_est(1993)     -1.42282 -5.12237e-05
rec_dev_est(1994)    -0.912598 -0.000116062
rec_dev_est(1995)    -0.801599 -0.000181519
rec_dev_est(1996)    -0.434203 -0.000370724
rec_dev_est(1997)    -0.793703 -0.000350614
rec_dev_est(1998)    0.0657688  -0.00111511
rec_dev_est(1999)    -0.199889  -0.00096392
rec_dev_est(2000)     0.702439    -0.002376
rec_dev_est(2001)    0.0577994  -0.00118766
rec_dev_est(2002)      1.17365  -0.00230682
rec_dev_est(2003)     0.356738 -0.000400151
rec_dev_est(2004)    -0.520991 -6.61189e-05
rec_dev_est(2005)    -0.989657 -0.000131415
rec_dev_est(2006)    -0.843949 -0.000302262
rec_dev_est(2007)     0.216008 -0.000777392
rec_dev_est(2008)     0.921275  -0.00101822
rec_dev_est(2009)     0.402553 -0.000619996
rec_dev_est(2010)    -0.951235 -0.000195098
rec_dev_est(2011)     -1.75132  -4.6649e-05
rec_dev_est(2012)     -1.33992  8.40762e-05
rec_dev_est(2013)     -1.81243  0.000137619
rec_dev_est(2014)     -1.96857  0.000153684
rec_dev_est(2015)     -1.80566  9.14815e-05
rec_dev_est(2016)   -0.0515486  9.79225e-05
rec_dev_est(2017)    -0.501153  0.000442607
rec_dev_est(2018)     0.609114  0.000102774
rec_dev_est(2019)    -0.518395  7.52866e-07
rec_dev_est(2020)      1.16329  5.74431e-07
rec_dev_est(2021)      1.64203 -3.09211e-06
rec_dev_est(2022)      1.58776 -2.67372e-06
rec_dev_est(2023)     0.388187  9.71922e-08
survey_q[1]      1.04075  5.64976e-07
survey_q[2]          1.1  1.44335e-05
