297, -0.000781948
298, -0.000812367
299, -0.000819486
300, -0.000844541
301, -0.000810573
302, -0.000819724
303, -0.000844611
304, -0.000837565
305, -0.000841019
306, -0.000831309
307, -0.000830003
308, -0.000828104
309, -0.00082478
310, -0.000821714
311, -0.000832999
312, -0.000810502
313, -0.000832287
314, -0.000833428
315, -0.000824207
316, -0.000819354
317, -0.000809588
318, -0.000813028
319, -0.000800752
320, -0.000804826
321, -0.000802327
322, -0.00079832
323, -0.000776543
324, 0.00406751
325, 0.00466477
326, 0.00468839
327, 0.00335959
328, 0.00561621
329, 0.00628474
330, 0.00635669
331, 0.00641669
332, 0.00642346
333, 0.00640388
334, 0.00640915
335, 0.0063943
336, 0.00634374
337, 0.00616173
338, 0.00610797
339, 0.00625871
340, 0.00644694
341, 0.0064275
342, 0.00596601
343, 0.00570987
344, 0.00621104
345, 0.00645269
346, 0.00642356
347, 0.00642322
348, 0.00643623
349, 0.00643688
350, 0.0063877
351, 0.00605005
352, 0.00541227
353, 0.00531689
354, 9.01215e-05
355, -8.9638e-06
356, 8.44302e-05
357, 0.000124464
